filename,tokencount,nercount,names,freq
4e377415456a269f2fb36737de58fc94.txt,3583,104,"['Roger', 'Nora', 'Rog', 'Bangor', 'Ellen', 'Elwood', 'Purvis', 'Dream', 'Roger Bascom', 'Susie', 'Tom', 'AND', 'Bascom', 'Bowman', 'CLEAN', 'Canada', 'Charlie', 'Dakotas', 'Edith', 'Erie Canal', 'Father', 'Francis', 'Gehenna', 'Granny', 'Granny Jenkins', 'HUGHES', 'Jim', 'Jim Bowman', 'Llano', 'Lucy', 'NORA', 'Ned', 'Ned Parker', 'Nellie Walker', 'Old Becky', 'ROGER', 'Sanders', 'Saskatchewan', 'School', 'Senate', 'Sir', 'Stanley Parkhouse Roger', 'Susie Baker', 'TEA', 'Texas', 'Throne', 'Tom Aylesworth', 'United States', 's0']","[21, 14, 8, 5, 4, 3, 3, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
a7dab3923f43a4f9ae5fda548ad8882e.txt,1624,29,"['John', 'Mary', 'Grandma', 'Jean', 'Alice', 'Edith', 'Grandma Mack', 'HAPPy', 'HILL', 'Happy Hill Farm', 'Jennie Brown', 'New Year', 'North Coast']","[6, 5, 4, 3, 2, 2, 1, 1, 1, 1, 1, 1, 1]"
949f56a03f9c2df274ee424ef8ee61ae.txt,1168,22,"['Paul', 'Zotoff', 'Colonel Souvaroff', 'Foomi', 'Japanese', 'Paul Zotoff', 'Cossacks', 'Oshlmo', 'Russian', 'St. Nicholas']","[6, 4, 2, 2, 2, 2, 1, 1, 1, 1]"
d70a382f2851e488b36daf131752332c.txt,1820,34,"['Nick', 'Cracklin', 'Jake', 'August', 'Dad', 'GJhe', 'Mother', 'Nick Wiley', 'Nickjest', 'Nicks', 'Southland']","[11, 10, 5, 1, 1, 1, 1, 1, 1, 1, 1]"
9c26e39b6dd1561ce8a83964c0103fb8.txt,882,32,"['Martha', 'Nathan', 'Ruth', 'Christmas', 'Dick', 'Mart', 'ARMERS', 'Bob', 'Canada', 'Cjie', 'Continued', 'Cousin Sam', 'Holmgren It', 'Joe', 'Oscar', 'WEST Illustrated']","[7, 6, 3, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1b9da16acb03ad5e89c8881fc469b97f.txt,1406,33,"['Heriot', 'Sylvia', 'Guy', 'Manolo', 'California', 'Christmas', 'James', 'Laura', 'LlOW', 'Make', 'San Francisco']","[12, 7, 4, 3, 1, 1, 1, 1, 1, 1, 1]"
e4de92d6ebc5e0b876890f42b7327370.txt,1252,14,"['Dreams', 'Ida', 'Jimmy', 'Behave', 'Hard Knocks', 'Knox', 'Life', 'Ma', 'Peggy', 'School', 'Standard Schools']","[2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1]"
ca5f94bd9986779bafbb106dee7c04c8.txt,3163,36,"['Mark', 'Cyrus', 'Cyse', 'Brook', 'DELLA', 'Dawn Of Peace', 'Down', 'Frog', 'House', 'Life For', 'Little Fishes', 'Mahlon Jones', 'Memorial', 'Miss Morning Glory', 'Nature', 'Nothin', 'Old Frog', 'Paged', 'Pain', 'Part', 'Post', 'S0j', 'THOMPSON', 'Twenty', 'green1']","[8, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
0bcb5705693cd38a5bae7cb3b6686aaa.txt,522,12,"['Nora', 'Peter Burns', 'ARK Continued', 'Bolshevik', 'Continued', 'Dan', 'Moon', 'NORA', 'Smith']","[3, 2, 1, 1, 1, 1, 1, 1, 1]"
120ffbfecedb243cb8d440499f336f1c.txt,2216,59,"['Herbert', 'Winfield', 'Daphne', 'Win', 'Bill', 'Winnie', 'Bentley', 'Brookfield', 'First Sight Continued', 'Freddie', 'Greenleaf Gardens', 'Herbie', 'Herbie Springer', 'LJERBERT', 'Miss', 'Miss Lesly Lamotte', 'Miss Polly Waters', 'Polly', 'Sibley', 'Stamford', 'Viola Vane']","[15, 12, 8, 4, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
754c1d8292cd0232549fab59441e2fb2.txt,4428,132,"['Rhoda', 'Tom', 'Miss Jane', 'Miss Lucy', 'Jane', 'Aunt Lucy', 'Rhody', 'Tuck', 'Aunt', 'Aunt Jane', 'Fay', 'Allen', 'Fay Winters', 'Lord', 'Lucy', 'Miss', 'Nip', 'Above', 'Allan West', 'Allen West', 'Deep', 'Graef', 'Green', 'Has', 'Months', 'Niagara Falls', 'Sam Patch', 'Snow By Louise Leighton', 'Sooner', 'Tom Green', 'Warm', 'stUmmick']","[26, 26, 11, 9, 7, 5, 5, 5, 4, 4, 3, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
82f7927bbd047721632db1b080a325a6.txt,2796,47,"['Gussie', 'Jackson', 'Jack', 'Uncle May', 'Banger', 'Europe', 'Gilbert', 'Jack Gilbert', 'Jim', 'Adolph', 'Augusta', 'Dorothy', 'George', 'George Banger', 'Glass', 'Glass Houses', 'Gussie Burke', 'Mr. May', 'Uncle', 'jSw']","[11, 7, 5, 3, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3224a4a2cc2ba628747082454fc534d2.txt,1749,43,"['Nancy', 'Paul', 'Miss Lucy', 'Indians', 'New World', 'Nina', 'Santa Maria', 'Aged Nine', 'Columbus', 'DONALY', 'Italy', 'Mississippi River', 'Nancv', 'New', 'Pinta', 'Quails', 'San Sdvadorl', 'South America', 'United States', 'Valley', 'West Indies', 'owcsB']","[7, 7, 6, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
f4759c92330186df90b34ddfe4315c34.txt,2445,44,"['Schneider', 'Peggy', 'Beverly', 'German', 'Herford', 'Lennox', 'Trevanion', 'American', 'BECAUSE', 'BOGERT', 'Basil', 'CAME BACK', 'Canada', 'DONNA', 'England', 'English', 'Hero', 'Jiow', 'Kaiser', 'Lover', 'MYSELF', 'Miss Dorothea', 'NIGHT', 'PAWN', 'POINT OF', 'Rockies', 'Spruce']","[5, 4, 3, 3, 3, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
309f766faf4a23be06923161435b30db.txt,135,5,"['Amanda', 'EASTER HAT.', 'Jonathan', 'Mahelle']","[2, 1, 1, 1]"
4a044bf015f2d8c3362ed4350ecbef5f.txt,3699,108,"['Mark', 'Anne', 'Doris', 'Indian', 'Mark White', 'White Father', 'Angus', 'Crazy Horse', 'Fort Lincoln', 'Grange', 'Kentucky', 'Mary', 'Matthew', 'Nathan', 'Robert', 'Seventh Cavalry', 'Spotted Tail', 'Terry', 'Tommy White', 'Valley', 'Walt', 'White', 'White Chief', 'AMERICA', 'American', 'Angus Hay', 'Atlanta', 'Baby', 'Betty', 'Brevet', 'Brown Jug', 'Canadian', 'Central Wisconsin', 'Cheyenne', 'Dakota', 'Dishonor', 'Drawn', 'Esther', 'Father', 'Flag', 'George', 'HUGH', 'HUGHES Illustrated', 'Illinois', 'Job', 'John', 'Kicking', 'LEATHER', 'Life', 'Little Brown Jug', 'Malachai', 'Middle West', 'Missouri', 'Mit', 'Nebraska', 'PARKHOUSE', 'Pick', 'Power', 'Red Cloud', 'Rich', 'Rosebud', 'SQUADRON', 'Samuel Dawes', 'Sea', 'Sheridan', 'Sherman', 'Shorty', 'Sioux', 'Sir', 'Telegrams', 'Tell Terry', 'Tommy', 'Tongue River', 'Uncle Sam', 'Washington', 'Wilderness', 'Yellow Hair']","[5, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
77191524f09ec367b01c5c0790ef4a20.txt,2444,45,"['Rhoda', 'Miss Jane', 'Tom', 'Miss Lucy', 'Tuck', 'Miss', 'Nip', 'Perkins', 'Allen West', 'Aunt', 'Aunt Jane', 'Aunt Lucy', 'Dad', 'Lucy', 'Monmouth News', 'Pearl', 'Qtens', 'Rhody', 'TOM', 'iiJ']","[8, 6, 5, 4, 4, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
dd96bd75a894dc0f65dc1f4b7a927365.txt,1509,16,"['Truscott', 'Billings', 'COLLINS Syiwpsis', 'Continued', 'Iosin', 'JSPaSjIf sS', 'Keith', 'Ollie', 'Pat', 'Patty', 'QATE', 'RUTH', 'Shadow', 'Tom', 'Truscotts']","[2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
ae1e0e66dccfe40f295aa1eec86cf0d8.txt,1737,19,"['Benemaker', 'Laura', 'Busily', 'Farm', 'Krifir', 'Lauraobserved', 'NELLY', 'OT', 'SOfS', 'Vl_J', 'Xherself', 'fKj', 'o4il', 'sratfonerWJ', 'timePJ', 'vIliiUMl5']","[3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
ebf2bb2b623c394e2cdfa8e07c70555d.txt,594,12,"['FARMER', 'WIFE', 'Cabin', 'Farmstead Attractive', 'Lily', 'Minn', 'Rock', 'Simes', 'St. Paul', 'THE']","[2, 2, 1, 1, 1, 1, 1, 1, 1, 1]"
8f44824508fd3ebc1bde97afbf550a17.txt,491,6,"['Virginia', 'CONTINUED', 'Harvey Roberts']","[4, 1, 1]"
9f937b1828be55515d974e1818f5eca1.txt,2709,69,"['Nancy', 'Aunt Julia', 'Paul', 'William', 'Donaly', 'Aunt', 'Doctor Dan', 'Grandmother', 'Arabella', 'Continued', 'Grandfather', 'Grandfather Donaly', 'Indian', 'John', 'Julia', 'Solomon', 'Uncle John', 'Uncle William', 'Virginia', 'W7ELL', 'o^ncestors\x97']","[21, 12, 10, 4, 3, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
40ea34a1946f34a803827592e2a15540.txt,2226,36,"['Ryland', 'America', 'Cattleboro', 'Robert', 'England', 'English', 'American', 'Ids', 'Indian Blankets', 'Lady', 'Lady Ellen', 'Miss', 'Miss Collimvood', 'Miss Collin', 'Mr.', 'Mr. Ryland', 'Rikshon', 'Stanley', 'XV FRANK']","[10, 3, 3, 3, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
bca822c3729a77af7d84e4be4d696c98.txt,320,10,"['Peggy', 'Jim', 'Girls', 'Louise Sperry', 'Men', 'PEGGY', 'Stewart']","[3, 2, 1, 1, 1, 1, 1]"
b3231937fd4598112f4417e9a9173dde.txt,3592,90,"['Annie', 'Cal', 'Sadler', 'Mr. Green', 'CAL', 'Jericho', 'New Year', 'Polk Green', 'Rutherford', 'Whipple', 'ANNIE', 'ANNIE RUTHERFORD', 'CHE', 'Ford', 'GalMsdr', 'Grandma Eichenborn', 'Jerry Hudson Continued', 'LILLARD', 'Little Cal', 'Mr. Fordney', 'Mr. Polk', 'Mr. Rutherford', 'Old Twist', 'Tennessee', 'Washed', 'aJJickr']","[26, 24, 7, 5, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
7289ab317568a5536dfa5e8fad8e991b.txt,1878,72,"['Tom', 'Sara', 'Granny', 'Peter', 'Jean', 'George', 'Grandfather', 'Labor', 'Minnie', 'New York', 'Bungalow', 'Bungalow Is Built', 'CoNTimiKD', 'County Home Demonstration', 'DEEP', 'Daddy', 'Dream Garden', 'Fearlessly Granny', 'Fifth Avenue', 'GREAT', 'Great', 'Harvard', 'Hers', 'Home Demonstration Agent', 'Jean Reid', 'Knott', 'MLM', 'Mother', 'Old Place', 'Peter G.', 'Riverside Drive', 'Tucked Away']","[12, 10, 7, 6, 5, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
44ac87c9f3cfea89edf345753de4bb61.txt,253,4,"['ARK', 'NORA', 'Nora', 'Peter']","[1, 1, 1, 1]"
c31fee41855dbff3ada507f4b927dcca.txt,2175,38,"['Dave', 'Moira', 'Madge', 'Grant', 'Mr. Grant', 'Tarrytown', 'Atlantic', 'Atlantic Hotel', 'COLLINS Illustration', 'DAVE', 'David', 'Irish Girl The Villain Appears At The Right Time And Then Dan Cupid Fixes Things By', 'Moira Craig', 'New York', 'OX', 'RUTH', 'West']","[9, 9, 3, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
03c373d8cbd74ead126808499ebf4502.txt,771,12,"['Jean', 'Keigley', 'JEAN', 'Miss Gordon', 'Nina', 'manfAj']","[4, 4, 1, 1, 1, 1]"
bd9623b1c35e7b5615560f6405d66e38.txt,272,5,"['Madge', 'CONTINUED', 'Irish Girl', 'Moira']","[2, 1, 1, 1]"
e63ccdb18ed25aa4c0904be8aa467d83.txt,1528,26,"['American Revolution', 'Barred', 'Barred Rocks', 'COMMON', 'Canadian', 'Certified Association', 'Child Welfare', 'DOING', 'Eastern Star', 'GO', 'Hock', 'Illinois', 'Irish', 'Ladies', 'Madison', 'Mr. Swart', 'Ohio', 'Paula Ann', 'Pekin', 'Pinerex', 'Poultry Show', 'White', 'Wisconsin', 'Woman', 'ZAQot', 'discovered1']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
2157ba97986c9954c1b20dcc044abb5c.txt,3082,47,"['Jim', 'Jerry', 'Judith', 'Judy', 'ALICE', 'AULSON', 'Brookland', 'English', 'Farmer', 'Frank Turny', 'Freshman', 'HENRY', 'Jerry Piper', 'Judith Piper', 'Morris', 'Oakdale', 'Pipers', 'Qkntioo', 'Ted', 'Turner', 'itP Judith']","[14, 10, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
d45bf13d59b27a982603ccf3556c434e.txt,3063,96,"['Sally', 'Seton', 'British', 'Monsieur', 'Legrand', 'Mademoiselle', 'Peggy', 'Captain Coverly', 'Frenchman', 'Inn', 'Sallie', 'American', 'Captain', 'Sadie', 'Washington', 'White Horse Inn', 'Americain', 'Arabian', 'Campbells', 'Captain Coverlyi', 'Coverly', 'Francois', 'Francois Legrand', 'French', 'French British', 'Friend Ogilivie', 'Friend Scout', 'Further Adventures', 'Good Samaritan', 'Innkeeper', 'Maister Captain', 'New', 'New Year', 'OGILVIES', 'Pardon', 'Pierre', 'Randolph', 'Sallie Campbell', 'Scotch', 'Silver', 'Travis', 'ofBeairs']","[11, 11, 7, 6, 5, 4, 4, 3, 3, 3, 3, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5f82deb6e11639b317be07d1a9755214.txt,3125,38,"['Turner', 'Bennettville', 'Lyman', 'Bennettville Bugle', 'Bros', 'Chester', 'Chet', 'Every', 'Grand Fourth', 'Great', 'Gypsy', 'Interested', 'Miss Alice', 'Miss Alice Merriam', 'Mud', 'Nora']","[12, 7, 5, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
f7132fd5a3d729fa727db964f9ca6e24.txt,3338,107,"['Dad', 'Milly', 'Mother', 'Bob', 'Joe', 'Waddles', 'Ashley', 'Crosby', 'CROSBY', 'Dad Wharton', 'Duck', 'Fair', 'GRIFFEE', 'Hartsford', 'Joe Merrill', 'Kit', 'MAT', 'Pete', 'Wharton', 'Wherein Dad']","[36, 21, 18, 9, 4, 3, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
cd13eca26f965166a42428b8c40ffe11.txt,1815,55,"['Peggy', 'Miss Phelps', 'Columbia', 'Land Army', 'Nell', 'Dad', 'Mr. Prescott', 'Nell Collins', 'Peg', 'Woman', 'BROWN', 'Costumed Farmerettes', 'Dad Could Only See You', 'EDITH', 'Emergency Corps', 'Farmer', 'Field Flitted Before Jim', 'Glory Be To The', 'Itave', 'Jim Prescott', 'Land', 'Main', 'Margaret', 'Miss', 'Miss Collins', 'Mother Mac', 'Mr.', 'PMps', 'PfcGGY', 'Serve Her Country', 'Still', 'Sturdily Marched', 'Unit', 'Womanls Land', 'pHE']","[6, 5, 3, 3, 3, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6422f62e9d8adbe67f3a6f1bab2e835c.txt,3157,84,"['Ingrid', 'Donna', 'Dad', 'Lizzie', 'Jericho', 'Europe', 'Wilmer', 'American', 'Christine', 'Horse Heaven', 'Ingrid Bergin', 'Silver Falls', 'Silver Falls Stock', 'Swedish', 'Arthur Jameson', 'BLUE', 'Blue Bloods', 'CHARLES', 'Clark', 'Continued', 'Heaven', 'Herndon', 'Indians', 'Kansas City', 'Listen', 'Lord', 'Lot', 'Love', 'Martha', 'Mormor', 'Mother', 'Mystery', 'New Serial Story', 'Silver Falls Stock Farm', 'Swede', 'Sweden', 'United States', 'nONNA']","[14, 8, 7, 7, 4, 3, 3, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
f04042939d42d95c2032a5ef19c6e393.txt,1413,35,"['Ingrid', 'Cronk', 'Donna', 'Sink Hole', 'Wilmer', 'Christine', 'American', 'Europe', 'European', 'Hal', 'Hal Gardner', 'Heaven', 'Lizzie', 'Mr.', 'Silver Falls Stock', 'Sink']","[7, 5, 5, 3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
aa1824b359e352114507b3961ef0830d.txt,2284,43,"['Donald', 'Helen', 'Major', 'Donald Burgoyne', 'Major Greaves', 'Mother', 'America', 'Ann', 'Brokenly Helen', 'Burgoyne', 'DONALD', 'FARM', 'FARMER', 'FROM', 'France', 'James', 'James Grey', 'LlELEN', 'Miss', 'Mr. Grey', 'Mr. Winters', 'Record Office', 'Tames Grey', 'Thierry Hollow', 'Vernon Greaves', 'WIFE', 'Winters', 'lP1']","[7, 4, 4, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
8efc1215bb2196e3697dceaeea8bf1e3.txt,2069,42,"['John', 'Aunt Nancy', 'Mr. Dresser', 'Are You', 'Blackie', 'DANSY', 'Farm', 'Flutterbudget', 'Gertrude', 'Homesickness', 'Honiton', 'Kinder', 'Mr.', 'NEW LEASE', 'Nephew', 'Niece', 'Old Lady Cried', 'Pansy', 'Sorry You Come Out']","[20, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
e476e690cd2575cf4ef501775a2e25cf.txt,1931,53,"['Ann', 'Martin', 'Folkhouse', 'John Freeman', 'Sarah Wellington', 'France', 'Germany', 'London', 'Marty', 'Ann Freeman', 'Brainard', 'Doctor Standish', 'John', 'Master Crabtree', 'New', 'Paris', 'Peter']","[14, 10, 5, 4, 4, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1]"
996bf969300b290b4a076275277ad4ce.txt,1265,26,"['Blake', 'Donaghue', 'Burton', 'Black Creek', 'Commerce', 'Pudge', 'BLAKE', 'Brian Boru', 'Carnley', 'DONAGHUE', 'God', 'Hashed', 'Jennings', 'Pecos Valley', 'Uncle']","[4, 4, 3, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
80dd42814eace1397d644240b63a976b.txt,2101,56,"['Donald', 'Major', 'Donald Burgoyne', 'Helen', 'Miss Waters', 'Burgoyne', 'Don', 'Vern', 'American', 'COLLINS Illustration', 'Fog Sunshine Alone Is', 'France', 'Harriet Burgoyne', 'HelenWaters', 'Love', 'Major Greaves', 'Mother', 'ROBERT', 'RUTH', 'Vernon', 'Vernon Greaves']","[12, 10, 5, 5, 4, 3, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
fd2b15b17f801719fb7e1ce44bc19948.txt,2529,50,"['Mabel', 'Sarah', 'Sanderson', 'Country College', 'Latin', 'Martin', 'Martin Box', 'Mr. Jessup', 'Ned', 'Rob', 'Aunt', 'Aunt Sarah', 'COLLEGE By', 'COUNTRY', 'Coyote Couli', 'Farmer', 'Fred', 'Fred Wilkins', 'Greek', 'Hiawatha', 'Jeremiah', 'Jessup', 'Jonathan', 'Martins', 'Miss Martin', 'Mr.', 'Mr. Sanderson', 'Part', 'Sue Gregory Written', 'Topsy', 'Uncle', 'Wilkin']","[7, 4, 3, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
620fc0d44ea10cab5a0a9837a404d92b.txt,2734,59,"['Celestia', 'Dugan', 'Patsy', 'Jack North', 'Hell', 'Charley', 'Lonesome', 'Bgfc', 'Bill', 'Bill Dugan', 'Brails', 'Clestia', 'Continued', 'Cowan', 'Dry', 'Dry Run', 'HsfL', 'Jack', 'KJjrthe', 'Lanes', 'Mestia Lane', 'Missouri', 'North', 'Tommy Blake', 'atDryRun', 'feWlovely']","[18, 6, 5, 4, 3, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
0a849da6e1bcb2f861100dded700a4aa.txt,3284,73,"['Sarah', 'Mildred', 'French', 'Paris', 'America', 'American', 'English', 'Canadian', 'Crenelle', 'France', 'Kenneth', 'ARAH', 'Arabs', 'British', 'HERITAGE', 'Henri', 'Indian', 'Irishman', 'KATHER1NE', 'Kenneth Whiting', 'Liverpool', 'Louis Joseph Du', 'Mildred Hamilton', 'Milly', 'Neuilly', 'Sara', 'Scottish Highlanders', 'Talents', 'Zeppelins']","[20, 8, 6, 4, 3, 3, 3, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
f53ef2863e4dc9c536e68243aae3a9e0.txt,3754,96,"['Angus', 'Anne', 'Brown', 'Him', 'Doris', 'Word', 'God', 'Mr. Brown', 'North', 'Norwegian', 'Are', 'Armenian', 'Artin', 'Christmas', 'Congress', 'Congressmen', 'Continued', 'DEAR', 'Dakota', 'Dakota Territory', 'Eighteenth Amendment', 'Elsie', 'English Bibles', 'FARMER', 'Fray', 'German', 'Hans Meyer', 'Holder Knabe', 'Hot Forgetting To Run', 'Husband', 'Lake Superior', 'Loophole', 'Malcom McLeod', 'Mooradian', 'Mr.', 'Mr. Hay', 'New Land', 'Nora', 'North Dakota', 'Nur', 'Old Palisade', 'Ole', 'Otto', 'Palisade', 'RUN', 'Saint', 'Schlaf', 'Soul', 'South', 'Territorial Superintendent', 'Unafraid', 'Unbleached', 'Volstead Act', 'WIFE', 'Whose', 'William Lloyd', 'Wisconsin', 'tlmtGod']","[14, 12, 4, 4, 3, 3, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5a365bd36958e6c501cc7b4d7365456d.txt,2315,84,"['Lucinda', 'Mr. Gilligan', 'Uncle Earle', 'Tony', 'Aunt Emily', 'Johanna', 'Louis Sherry', 'Miss', 'Social', 'Ariel', 'Aunt', 'Broadway', 'China', 'Cruiskeen Lawn', 'Eighth', 'Francis Wilson', 'Gilligan', 'Irish', 'Jerry Hanlon', 'Joyfully', 'Kerry Dancers', 'Lucinda Wyman', 'Merry Monarch', 'Minnie', 'Miss Feters', 'Miss Lucy', 'Miss Manners', 'Miss Nettie', 'Mr.', 'Patrolman', 'Rags', 'Roller Skates Continued', 'Russian', 'Shlanthe', 'Since', 'Snoodie', 'Tempest', 'Tolstoi', 'Tony Coppino', 'UCINDA', 'Uncle', 'Uncle Earle Wo', 'Virginia Scott Miner', 'Young May Moon']","[18, 8, 8, 4, 3, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
957c8982c9c0c817948ffa377cb2af50.txt,2346,52,"['Gussie', 'Hammerton', 'Pauline', 'Ethel', 'Gussle', 'Bacon', 'Anna Bacon', 'Burke', 'Continued', 'Ham', 'Hammerton Burke', 'Lord', 'Mr. Bacon', 'Mr. Hammerton Burke', 'New York', 'Rank', 'lJJRgQQy Weir']","[14, 8, 7, 6, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
ca9511eeeffcd8cad378b745bbf7f0d1.txt,2637,48,"['Grandpa', 'Blakeney', 'Aunt Judy', 'New York', 'Company', 'New', 'Alltown', 'Aunt', 'Auntie', 'Bob', 'ENEMY', 'Jim', 'Jimmy', 'Judy', 'Kissed Aunt Judy', 'Lee', 'Oak Street', 'ROSE', 'Robert Lee Hathaway', 'hojSse', 'trans4']","[10, 9, 7, 3, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
c4bcf3fe0083f73024e076ffbafa9a9a.txt,2184,62,"['Peggy', 'Trevanion', 'Miss Dorothea', 'Lennox', 'Peg', 'Canadian', 'Dave', 'Miss', 'Schneider', 'BOGERT', 'DONNA', 'Dangers', 'Dave Lennox', 'Dorothea', 'Grim Mountains', 'Jim', 'Miss Dottie', 'Northwest Mounted Police', 'PALE', 'PAWN', 'Peggy Herford', 'SOUND OF', 'She', 'tKey']","[15, 11, 7, 3, 3, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
027134939f0e4bd6edc4a078ac6b5039.txt,1328,15,"['Tad', 'Bobby Campbell', 'Bobby', 'CONTINUED ON', 'FROM', 'HERE', 'Marmsy', 'Tad Mason']","[6, 3, 1, 1, 1, 1, 1, 1]"
d8ad1066a2475dbccf6a2b7ea8589698.txt,636,21,"['Galusha', 'Kelly', 'Comstock', 'Corisande', 'Father', 'Lord', 'Aunt Alice', 'CONTINUED', 'CORISANDE', 'GARDEN', 'Galusha Perkins', 'James Howe', 'Lombardy']","[3, 3, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1]"
