filename,tokencount,nercount
76eeeb426c72748ee41b6e8873f05c1b.txt,1888,54
fdcc45ba105c480d587427f8c56e40fe.txt,4386,51
2813992dc0f1cf90eb0d01bc80a0db22.txt,1385,41
1b78847d43d6de3c69b4d75e7c6f1288.txt,1350,26
5f55547c08eb09cf12015e5aaf3ee997.txt,3161,105
5136cda1b6dd7d6550a071223d601c90.txt,1554,54
3204d52fb5910315e7b29ee87afba829.txt,3173,144
4931381011abea7481cb3e2d5fdf00be.txt,1740,41
ef3efdeea6d07327449178b26a731812.txt,843,35
a3113103a5e945bd9d48ba8d8fc2160e.txt,591,17
cfaa19f83ee2b588f0ff6f9a302e7d9f.txt,2630,45
e1fa396ab86623e86d85ad7f8b979d76.txt,2948,54
063480bc7148b2e24ac46d9190717647.txt,1345,47
c381b015892de30a200cd9ef10a3c225.txt,5531,140
75c59130c7a620e7dea9262bfcd0bc89.txt,359,2
500a01749ebc1335738174fd46a5744e.txt,1681,28
58a2adfd8583d856d7f2484625baf927.txt,3827,117
f8fb4ae2ab486bd3aead69f6e1bf1486.txt,727,18
70fe387d3cd33c038ead3d1abf6bf1c8.txt,1380,31
b09cc72923a075d89e75bb81b929221e.txt,4506,82
86d1026e2ea918a7ab49a62bb999556c.txt,2977,53
53ce32fd2ed3aff7bca0796989878ba0.txt,3331,114
99eb30fa78408a8c9cbba09b8349130f.txt,1335,28
80135088bb6df91e26db1cf2c0933267.txt,4828,161
5659ecbbf26aa832374b1cc7b968ad8f.txt,2293,49
75de026c5953a9276bd16c21166f8551.txt,1607,33
dc1c9500aceec2496b487df610334859.txt,2515,18
87384314f34c3957e55a955723e08c32.txt,710,15
0f0b0b6b7243b4bdf82cf877fea3a4ab.txt,497,4
adf056678e27eb8c3d6e76379e2b27e8.txt,3715,68
7df4c6ecb81f11f01e3e19c635eec6c2.txt,426,13
1d012ebcc05e3cf3e41d1eca5c42ab08.txt,586,16
bbd8154ff8ca5fedb7572cdc51c53b53.txt,4886,83
a1d3b9ab7ca5dc0020cda648d449e783.txt,535,16
0875bd94d3225acbb151ea843830e8c5.txt,1241,10
45bf14408e0fa1ceee2e307a9b3659a1.txt,3396,81
4992d958466f3b0e3d5b7e46e86591ec.txt,3232,73
d98ca66fbf144fc2bd2c7d171a31c465.txt,3964,109
74dc3aee56858dc788da399a5fe4a29b.txt,807,11
769f033c7f99f26a4da669958c0b302e.txt,577,13
3027603dbf183c10bfee23792b3184ea.txt,1295,29
7ba983cedf5721135c7794bea272d2dd.txt,1265,37
61b6cb659a1cfad057abc3dfcdc10055.txt,935,18
6fa6497b7bb06bc986a285ccd00e7398.txt,3217,65
7c4fe0fe97a3aa9487032e89c416e8f7.txt,5680,89
007a31c3d0e62f0a28c84d22bb8ae9aa.txt,1771,43
138762a2496724f80bd98105f4b6ae5f.txt,1587,19
288690baf5a357f56d956d11021856d9.txt,699,20
3671b1330a73b3bdc8b35b9f12dbd0b0.txt,1840,50
7ec029d85c88b51dd93379193e89ff19.txt,756,23
0c9a7819a262927e770155a972cbc91d.txt,2499,86
7cfc8e151f5ce331b066ed454983a4b9.txt,1326,28
6644435d646da00f4bb71b970011c173.txt,368,13
7a9cdddfebff5c33cd387cc28b85e27f.txt,605,25
e5ff0bd20099d5eaac694ebff59b1a0d.txt,3565,120
3a20f6fc4171b66c94a7a1b393f0fcb4.txt,3037,65
acf799f5deee7185ceb216b1db2ec018.txt,1235,25
9a22982ff1a7c95f4e70043dce3a8c66.txt,4352,139
3f598b826fee530ce2487b3aa2a9a289.txt,2064,48
7eab5094de1971b7d277fbd693d15820.txt,1085,31
463950acdf1baab2f47ac410ecf608b8.txt,2984,40
2a010ea495c8ce31af351750382a3b9e.txt,2707,53
f7885fda790a66f401739317a87b71b4.txt,3822,76
ab45fc5e5ef64f4e5d41f255c75c31eb.txt,1691,45
3915a411561a1c74a7ca32b3dea9a26a.txt,392,10
7d2d8393b9560809c043e985420e6124.txt,2303,57
f7d683cc6257585d4a6ad3bb042c31bb.txt,3416,41
c058ae6e8c6e42fe0af38208ae74090c.txt,4406,75
1ae0ed025c9512c8a13cc1672bd59cfa.txt,618,13
7daa66f1a6dcaa0a544c5454c8ab8e89.txt,344,13
b8a9c6673fca2ca1af105c2f5fe90ec2.txt,1236,35
c0d56d26d0c7e1ccf21a813fb10ebdcc.txt,535,16
426d92bf552f2ef6729122a98206b0fc.txt,2045,25
676e1cce16d0315fd1384803587feb26.txt,2559,23
b50719334b7b961eafdfa8e9a56317e8.txt,692,12
5f394d78a8766cbc4f50a3d4e5c021ae.txt,2738,55
eae14f78f6a69ceb950573f7155abb2f.txt,3307,64
9d564bab51d49d6b2a75212dadc5774f.txt,3808,89
d7adac9f2a71bc801d788f582b5e13bc.txt,1512,54
a0d10f56d8e5774d1ea6bf29d0e1cdb0.txt,1844,60
4ed4f1787658e510d5ca0db29a376395.txt,2752,90
7d3f6cc5ef83d8ab6607714a409a4445.txt,3144,52
b9a5c259c8917034944ca08b7151ebb2.txt,650,13
d1ec0e1d41b2dce601bc15d6eb9d6124.txt,1979,52
9a23511432ba4edb1cba294bb7a197be.txt,2011,43
bb079c3a0355ea392073cc3942cf0624.txt,530,18
4e4f5f211b1a1325e0de1f9e0f1ecd25.txt,3816,91
b66fff80a0ae3c195ab792c7421495c0.txt,3166,50
87f187676111d6cf0963581a0757e45a.txt,3281,70
f1257080f9e61667062666c640ea520b.txt,3710,118
f344d23d61cf65ed65c4f74d06fc1dce.txt,3876,55
92b1835a50c88788ccdb84ff19013413.txt,2153,42
28c88d07d4e16de7aa3999da2a36f009.txt,282,8
349753f87544b285c4ad04bb358e26e0.txt,1842,68
7c79eee954e823d121b7df5a5d8db810.txt,816,12
836298ddcb585eb0f707924729706d65.txt,2377,33
1e5352912ad4d11a3b11b8f452ed758c.txt,2599,102
563c8ddc244d5d512973f970d14ac65e.txt,1466,25
52b49f84c104af88923befbfd8b85840.txt,1221,36
a0123781d1a30ff3c70f94847f741be6.txt,1883,46
0f96a28cc36cb2967309331a386527f4.txt,1883,57
878c95cb34c65570bb787056c121a2c6.txt,2440,25
b1e9973ba46e1ce76d25e0cac346d1b0.txt,1350,21
f7cfd60e741fa2d0036e4be89d728e0a.txt,1310,33
34aeab2fec9141edeac3b03a6c691563.txt,1528,40
94441a8c6b01be2090846df6ab89b472.txt,1720,53
cb3228cae14415b6c7a00460bd50ec82.txt,3313,41
61da01d7eebe251c943c62c11aa47fba.txt,1602,42
e469a85d8bba02b2c25489dd12d4a8af.txt,820,39
0dea277a7111e5b352fcf255974afd3d.txt,4185,63
a0ce28d274f76e0b2327116bdbc86425.txt,4527,70
fae7f12b25b6ae852b20e50554f5b0ee.txt,762,19
38dd0e8fd269fff874101b7fb77c6593.txt,1795,43
6cf42d1fff868a9235b6fcd235b51156.txt,640,26
b3765310049217c85e5864e6d9f3ab50.txt,676,21
15b3477d6030c991c27215032af40e88.txt,2528,66
3687dc65f47b17e8f5ae22f0a45f75be.txt,1329,44
dcedb426e5d8679d66b3f804470ea78e.txt,2065,96
071b0fb5c6bf5922d5c2ef88728c68cf.txt,557,0
26435815914d52b6d9a52f856b104a5a.txt,1878,28
76e71a5112b3f0cbba8cb8d3561a7ab2.txt,1799,37
18e9e6e8e9f846dbd5c86cd9b1a9b080.txt,635,20
82141652c5ea89666ac7b1b97715ea36.txt,2230,57
5f222de1d294dd2d91bdf39eb552df19.txt,3032,63
e54b6a617fc78b1f50e0d54446329d16.txt,4490,74
fcc681ef91f0a52e1fb0eb21dccfa627.txt,3105,130
c2ee8ea367861902e9607a07ca1e339d.txt,4661,130
59d98999fba7fb7cf37c4547106c5d58.txt,1311,17
04541563d6174ed7d99b351565e3a228.txt,3329,111
267713b6a50a8d43ab46ab50c615b490.txt,1772,30
9e2dcc60fc5c6a69a35cbc58b305b18f.txt,919,33
4fb085d49c0f8640c6edad245bfa919e.txt,1650,22
7eca57cfdeafa5650d52fcb00289b440.txt,257,7
bcb8da645154bba35fe962583a28de3e.txt,1738,34
d2d43d4b949164995e6febb4cc984337.txt,1114,32
4a12f2c25f65718b8964031910b75db9.txt,4344,131
2d6e689d135655ab4649108010fd0c43.txt,367,6
c7d65260c103268f74ba964b7a4dee2d.txt,2397,64
105dd6242457658c5b3253c2b89eabb0.txt,1662,32
9473c796fe93abaa35f5a75e44298adf.txt,861,16
616ea19455246ededb1b7247204e358c.txt,1942,52
42729cb05d410bc854f133aabbd84d0a.txt,2478,63
7c24c389407b9ad301527ac079dd36d0.txt,678,5
8496b565ebd6674a24e283896979ddfa.txt,1060,31
d4d1f57e7ee995857eb46331c6137f2d.txt,1739,59
10707cdbb64c3e99db76caed4ebcb1b6.txt,5571,123
ba5d19e7afac3ed85c40c60b78feec5a.txt,3116,110
795bec79918cdd3e7b93aa5a2e8b2304.txt,1833,23
57ad478d9c17d93a8ad6a39a70c65f54.txt,3384,82
171c131d5fc75f7786a0cff9c707f973.txt,1245,19
dfd5261a7973e3bcb3c4b4bd9a7256fa.txt,3530,75
97f3703d322f9ba1a9e331452bb6a38d.txt,4426,123
b07742fd965ffe456eeb5c533577fdda.txt,4024,102
bee12026d7c41f668815af154f617b2b.txt,776,11
d29eec5c450b7df7e344509d85860668.txt,4942,89
53a0906fb7862c35defdc4b813266f04.txt,2583,62
54e27c32c287ddfcd5442b9bb6296ce2.txt,366,5
ec6caa09e7b73a4270798b27ffef7cc0.txt,1221,15
e7494946cee8a8ab38d64f10f61506cd.txt,4405,69
64a73cac54fcdef558a9e9d44f43d303.txt,217,4
929a0ba3abc9d3d87dacbdeb0075023c.txt,1721,35
77ebbc1d5badeb4294c820e576e5bcc5.txt,2512,60
8bce0452d5c558a947888582db429504.txt,1380,67
abc44c21d0f89e3e451fc8d9a9a82a8a.txt,673,13
d0e0c179df62fd50b072d32bae9e5080.txt,1520,8
4785dd4d8e6c32204a226d423d74eda7.txt,1657,16
66b27b57007b033321bebb2c1c386a20.txt,323,4
86c1ad3544d1ba5ac5b5a3d2867eb076.txt,2391,54
0ae38a29fbde2ca576098fa8b8460e1c.txt,4146,96
e422ecf793efadc130ad998944d3425d.txt,746,18
0f4332985aac3293214eb34e0f53f544.txt,2153,49
49fb554ba5b81c4fcf56fc330e95b223.txt,2786,31
ee43d820ab702e8d99da476b2bd1b9e2.txt,1193,31
6f2caf6c8cb4374b997804a3d1c8913c.txt,996,14
767d28c0a158438001fd4b673bb0535c.txt,494,17
1ebcddd8c52b78c3a6ddfc28c74f6a7a.txt,488,7
9ce388ea78a7e471826aadbcb224107c.txt,1436,31
057a601903e812f6d8303bf298275078.txt,1325,14
df96f391a1a148282e133875ab9dd6e7.txt,441,4
726bf61ca4d3cfbe6ecc2b00bdf7f1c3.txt,3664,63
e256a05ad4c3d59d9b71e933a8b5545e.txt,2407,39
7eb15e070b5ab4d0f7bcbe656284a134.txt,2620,37
44ca6ffabd4a4d25235e676861ab1465.txt,651,16
98425da8a4cff77ed4745a0530c24740.txt,2158,18
9f59fc9e35c74170201cf4a75b019726.txt,3682,102
aa2d249e8331a01c384361dd88e5c491.txt,1263,18
eca9ef129e67bdcc582626d123ff1943.txt,735,24
fd224aea20a25f818c20730d311d01b8.txt,499,19
3fb3bcc1dc08f5a1da7297a693e8d747.txt,2365,42
96159361c0b3661436d6eb5115a947e2.txt,1374,21
e8bf642158b41d2020eac8042d3186a2.txt,2659,68
3c320d670af465761b1b6540b7c730a0.txt,1158,14
2ce2658fcb27b35229ee6ee2d73fe8e3.txt,1945,39
82d512959e01fd5b488f2af80d86e0d6.txt,4541,123
571556dc5519794127a776d596e6c109.txt,1423,43
9443e47abd7fbadcb5ddef0be50e52a2.txt,767,10
849cfa3ff6f2ecf2f03d28ed73930b95.txt,1124,23
211f8f1e6a26a67a02fd4681e4ac40f7.txt,2035,29
01ef7931374623e0fd2b21acee301b84.txt,2080,59
0f9e54c244111677d78e13047ea00325.txt,467,9
2d7077962712e0b6e4eaca44950b4936.txt,2128,50
af981f45f48c7566f947beaff4683108.txt,5100,83
b1406efc89818f9cf80898af7d3693e6.txt,2657,86
af8b96e21aaea16164bd91edc4e11a70.txt,3029,60
b692082137cfd90aa6fa887f8d4195cc.txt,2288,41
7907fbabb7d57ad8d76174b10939fc04.txt,751,8
2747e7ae4f3aef9cd112eb766c2bc1de.txt,1661,15
b37ad293e0eb926a1e04dab1f1a9ff14.txt,1664,38
03390c0c2d61673b907038208858baa7.txt,1377,32
57bba6a975caed56cd44cd41db566bcd.txt,1826,20
4916ca73948247d6543806c12c20b589.txt,1304,34
1500d69b7b1fdefbcbd4b96dc19e3a27.txt,698,14
01e0112b1e4636e328ae224b2ecaf6f5.txt,3674,139
940548ecbe61f522cf8372ed478c2338.txt,2478,51
6512f67f32a6345e5c5ce6044e7896b5.txt,3012,80
6bff01d6ff7dc0f7c9b8a6d62ffa0ad3.txt,894,17
2e3471f65ae6656d46715e4781b02cce.txt,564,22
37d867fc3237f365d31f643b77fc5231.txt,1634,30
250650c77756867888a704422479854d.txt,3388,103
1a876b6f8591b0d6b7b9150d809ccd00.txt,5903,97
8755cf8906763f01ee6bca4ee87fab4d.txt,4056,88
3da3945ba711399ff2bb593352939b92.txt,2924,58
dc691a256515fcbd4d49ff25319c3734.txt,1472,16
64025e639ed9a3efd3832b3703bb0b10.txt,3923,128
0a887408b818ad47aacc7ad62faaec38.txt,1380,73
4374f98f5545c1581a137e89f21808b8.txt,2621,52
ece789bdfa9c39e42ad1d7a8defce888.txt,1693,8
47e580f492c318a68dcedff830d35a5e.txt,684,11
2c0a8cffb13535acd1c22cd2f3d8d196.txt,2203,40
c644fe1ec1ef89817c8ffe3cef617de5.txt,447,9
829290037233d347fe458bd69426c7fe.txt,1553,62
a03ee60cb7b41506bb2ae36c78c81520.txt,2924,80
9b20785f327f89276902673afb47c9ed.txt,2938,86
5757b2a4966e6572681b8fafae423238.txt,1103,14
4e917470a3c32d959e94f1a839c94d7d.txt,3510,70
88d72419b8f56fd0676a5ac98daa2b31.txt,142,1
9d967172c7ac8e3ee83a9fb3aa995707.txt,1221,34
9bd89036ae509df64d2c5ffd43f86281.txt,2131,59
aa370448050d9e85feec477bd23d0b9f.txt,1938,58
3d5c5420a3ff9ce9adedb481470e0d0c.txt,3186,51
4ede1f455e4a4d76bbc96ad5a5d4e240.txt,403,5
1e26422c01dff148eaeb14f42eaf1948.txt,2263,51
33daf796ea1af42286b80f347120c230.txt,2260,79
c1080418e80c7b714ee24cbc7d388890.txt,2809,33
f5eac453ad0d1758d65c86b306e5f62a.txt,2456,76
32d59042df0dd81320a5bbb7b1a5f432.txt,2768,57
85803bbbf04f4ca7cba30df07fb84fc6.txt,183,8
164d8808fa292bf57091158fdb7cb741.txt,341,13
d5719cc06589e7837398bc437d581528.txt,1991,49
d5c8d125fdcffa9b2a85ec56cd1b247d.txt,2277,36
5b58cacf92cb26346bbe3d81a108db52.txt,1531,53
049292b2d637d3cc37b504d91cc1cd4e.txt,2270,78
649adb1d0b21b562cce0d53de9a44a8f.txt,1334,32
bca4a40a2d96315d9b81be41275993c7.txt,584,7
2d8d778c323032d0a2ba9aa8d9a5c174.txt,1785,28
03f4ce4c6a02787865cddd3fb8689fa7.txt,2112,27
c0bc9bc2fc85fb1417980329d0ddbb57.txt,1201,21
1e5e1d6362016ab00784d7540b666813.txt,442,3
af83ac3f620dce591f0effd3d28175fa.txt,1896,46
d34a58a9e6afcf36c66b132546eaa8f6.txt,3040,74
acead766f2c155efe5c9d06303785cc9.txt,2012,29
74e4d52dc76c8c4fb6160e94ae6dae70.txt,2223,66
8565bd9c65789aefaaf4dbfcb89c8dc9.txt,473,17
4fee278fd87fba37ea0ab26fa71f38bc.txt,2915,71
c561383e3512e0e21a22bf2b1629881d.txt,1224,21
f53153638f934d607b3a8a7257279115.txt,1941,25
70c16d13ad051b7abb63950d9f641179.txt,1278,13
f6ad5dc3ce93c1d4a981cf499a47bcd6.txt,1431,25
4ac94ed819b43a717496e44239a87916.txt,3152,92
b7606c16cda767ed4775b44c2a4e6ed9.txt,474,5
0ca87758e90fe5d6d63626463ecf1483.txt,2903,41
c5c52bd0fe0b12060e362c6f627ca703.txt,2457,36
e506debd7fbb8493317ad821b11ead0f.txt,2447,96
04ba53a82a30701072f49d5c8aa3f915.txt,458,15
8cc273694731055283677df860d1f7d1.txt,2508,42
2c7d3774141479c01361f2a028b4f1c6.txt,1102,31
b860543650cb002c59d6d2c960252f4e.txt,1294,23
f6b5767c5e5f4e86fc11aea6138180ea.txt,4194,85
9c464145de92c892d3be0f8e01771aa4.txt,3199,27
f72a0f3f56db833aa30b3466b6b8dd53.txt,1228,33
c57e44a0c624933be66fd01be92cfffb.txt,2226,38
cb9f1663861c7154e3e0c647faca0793.txt,384,6
168144b782eec52fd6b37b466edfa2a5.txt,3742,102
b76af21ecaee86ae3abde31a2f719c8f.txt,3772,98
2b8c8793abea6ea8b035b3343df386de.txt,709,12
d361cf271b8115edff8b1cd188fd2567.txt,1441,23
18ab9f1660458f705c175eefe749f7d1.txt,1932,19
5a48f127664ea6adddcd3bd3cb2bb964.txt,1892,27
0d3928e8d9e30797b4f71290ebb2d05d.txt,3325,73
057c56f92de36934a6c939825bc67801.txt,2708,27
5039043a8579b7ae3a5c2b9d5223d6d7.txt,2489,29
8ab743a032f7aece4a396e3020d89eae.txt,2552,61
be12656577f6a27e8f5d6f9435745bc4.txt,585,8
24e5f766d5d95ccfaaf89b4f687f2b1a.txt,2627,120
2fc0e95ec64614f093e5bbde1f0687b1.txt,586,3
8daeaa96dad248f3e045e7f7c43f0c6f.txt,2204,46
7a6195d0f234885bd049c036ef85e2d5.txt,5886,92
6eaa879c614d41c69853ad07bc8d765b.txt,1547,26
41fb7b3a6652ced0fd393600c4b7a914.txt,3145,100
b26cbe75abc0545a9b012c70e02917cb.txt,1710,39
64de020e9838c54b1c5c3217e20f0945.txt,497,14
ed5038c6f52c06530c8c3f7fcc33be90.txt,1961,47
d4383f8eb08eb1624e75deb96ebfb394.txt,2699,82
597abad4cee2db2a68107d3c2682853f.txt,5273,136
053dcd55b13d77e23c34647cff1d5f64.txt,441,11
001009aa000736efc26b1c28fb015dff.txt,1527,29
b24ca2f153fbf4f73d3f3100945763fb.txt,560,16
ffe105aaf48cb0027d179bcfb50ced14.txt,3813,103
576d4d18629c60b08a393cd2ebbb492c.txt,4641,127
fd3e14cb3e9181e4198115124515dc88.txt,357,6
cdfc4cf08403b393fa27de0547d100b7.txt,1628,47
1a64adc52fe1dbdfb2d54324743a3608.txt,2659,57
b72f3999a679131bbb7bb359fc54d7fb.txt,846,9
d24d5b3dde5dca63e3c9cfc8e0a5dd05.txt,3413,58
fca182fe9ed91dbc256d754ab6058e75.txt,2593,58
a7143e11a9133ffdfd8593883a370470.txt,2462,15
5fdaf2318ff3c97e4594b200465b4533.txt,1662,46
8971e363aa8cf4d99f85dc340c9fd1b7.txt,2641,51
a48c2a797e7f0e3d835942f4fa2da769.txt,1994,36
a44c60e754ba2d2e07f32e70609dd678.txt,1281,5
ed8ee869ce10d70f1069da41e56034ff.txt,4084,86
e0c68c8cf26f7f9fdd503dbb31d910de.txt,1010,39
011e6adf78a56a90e0f296e9e35af573.txt,292,5
9c2d43d31aa3dd21463b680c0fd04526.txt,2616,46
7b4da389b23dc69e41d211d7dea233c6.txt,1149,27
ca4ba8b22e9247b2985356a7186adb2d.txt,716,28
f82b14f462a1bc40a639fa0451018594.txt,1358,31
68854cd012c4ec2f06fb73c1c79f7496.txt,2096,45
a62475e723ed5d4931027bd11ccbc809.txt,3624,77
d019116d68122360fec6f1dafda6078f.txt,1643,40
bdca767e73ed77dc7bbdcca00cff7a9f.txt,923,29
01d21bde5736d651573af2ecbd579bec.txt,2187,53
fa20c3effae4de343276e741aaaae059.txt,1939,12
0b3ef8cd8c5e687b1c7cb841347cf27b.txt,5417,128
0401ef7a119502c82dfda115e95c0e36.txt,1726,18
b2524ecdac7f32a06dc0b742b1f7322b.txt,1480,37
ea281988873e88ee620b11cb8028c951.txt,1282,29
95cc42eddc67ba3639b1f5e659d9c73e.txt,4846,157
a382548da7debaf77d809059bdef2c47.txt,1383,22
b1b3251d270b2bc40eba05699d13cfc9.txt,975,9
51db7e6ca40b047c64a55d19068f8738.txt,1359,28
615dc78c317f2e0143966a1946b47a1c.txt,3242,68
9467c96cdf5d88955063e502c1bad41f.txt,2116,52
32347d484275281f3fc579fb26a3667c.txt,4566,93
944d77644f9a679627d991feee36c1a6.txt,1156,46
00849ca8e0aa25b4785045d825d57318.txt,2323,77
e88cd594b70e976edc80f2f8bb1c1f9e.txt,698,18
5ddf4c9c4af3b758bbc7711d3cb1168e.txt,577,16
63868e437104a0f09d3e729540abd529.txt,3594,83
7c752497d007d3db90b990ebf39b83d0.txt,2955,135
0b49a0004bf96b46881e5e075e87b081.txt,1066,13
3629f0881a7e71883f2064ac062ff833.txt,3479,104
8e2d3094d08cb1500e34dffe57ce1161.txt,2688,52
0f94e0eafeece5799fca961642ee6b50.txt,815,23
b4558bef5e5dba77d34c5c829068b582.txt,4333,68
44b07daa459f286040ab6176c29c91a9.txt,3722,60
f6e99f6574c884ee8c8878c0ca26782c.txt,4481,50
6c3b4c9422ddacdd18e091a58eb489fc.txt,477,5
e11d8adf790ab73103bf35b024429f2e.txt,501,14
f34582c4152ef3ea1770a1a0abe90ab7.txt,2178,82
09be19b5e93528c15ecdd3cb81d39e50.txt,312,7
51e9482999f1d10cfdb0765af0b7232b.txt,1646,33
c4612264da38bd355a7260241361ef12.txt,2601,92
2ec1882439e275aceceef0d8b9afc807.txt,3494,70
2a55552c6ee19cab6c7eea4f0bf3d5d7.txt,1495,33
ec7e5e9f05b4022c61663eed41964739.txt,1290,30
b91b5c571cc66fe101a685563b90f464.txt,1100,25
3b2e527581add1ebfe6ccc23b1d687ce.txt,688,11
fcfc5974a5e02eef6d651737b3d344bc.txt,390,8
5d4fe7f67985be1c697461f284a52519.txt,651,23
3c2e57276e84a865f6c7816127698351.txt,3620,95
51f8685b5bda7b1772b2d9a9ab21b32c.txt,1311,25
9fd77ea47455f3f9425276eada52dfa0.txt,1350,18
0efc25c9b8c8b7adb6b072ca3daff99e.txt,452,14
c2b0566013d731d5ea34b525ff31df33.txt,5217,94
e4e3882babe00f52d01b72e65f351729.txt,943,21
47af9c56ad239e39df704348cedb4b78.txt,3421,72
